timestamp,symbol,price
2025-08-01 02:19:26,BTCUSDT,115660.39
2025-08-01 02:19:36,BTCUSDT,115660.40
2025-08-01 02:19:47,BTCUSDT,115669.63
2025-08-01 02:19:57,BTCUSDT,115699.99
2025-08-01 02:20:07,BTCUSDT,115692.45
2025-08-01 02:20:17,BTCUSDT,115669.63
2025-08-01 02:20:28,BTCUSDT,115685.99
2025-08-01 02:20:38,BTCUSDT,115715.74
2025-08-01 02:20:48,BTCUSDT,115729.34
2025-08-01 02:20:58,BTCUSDT,115748.21
2025-08-01 02:21:08,BTCUSDT,115748.21
2025-08-01 02:21:19,BTCUSDT,115732.95
2025-08-01 02:21:29,BTCUSDT,115732.95
2025-08-01 02:21:39,BTCUSDT,115733.90
2025-08-01 02:21:49,BTCUSDT,115732.86
2025-08-01 02:22:00,BTCUSDT,115708.16
2025-08-01 02:22:10,BTCUSDT,115683.22
2025-08-01 02:22:20,BTCUSDT,115683.23
2025-08-01 02:22:30,BTCUSDT,115671.36
2025-08-01 02:22:40,BTCUSDT,115671.36
2025-08-01 02:22:51,BTCUSDT,115708.16
2025-08-01 02:23:01,BTCUSDT,115732.85
2025-08-01 02:23:11,BTCUSDT,115733.90
2025-08-01 02:23:21,BTCUSDT,115743.18
2025-08-01 02:23:32,BTCUSDT,115743.19
2025-08-01 02:23:42,BTCUSDT,115745.82
2025-08-01 02:23:52,BTCUSDT,115761.69
2025-08-01 02:24:02,BTCUSDT,115775.00
2025-08-01 02:24:12,BTCUSDT,115778.71
2025-08-01 02:24:23,BTCUSDT,115797.88
2025-08-01 02:24:33,BTCUSDT,115810.70
2025-08-01 02:24:43,BTCUSDT,115800.01
2025-08-01 02:24:53,BTCUSDT,115800.01
2025-08-01 02:25:04,BTCUSDT,115802.11
2025-08-01 02:25:14,BTCUSDT,115754.24
2025-08-01 02:25:24,BTCUSDT,115721.11
2025-08-01 02:25:34,BTCUSDT,115721.12
2025-08-01 02:25:44,BTCUSDT,115721.12
2025-08-01 02:25:55,BTCUSDT,115719.64
2025-08-01 02:26:05,BTCUSDT,115733.66
2025-08-01 02:26:15,BTCUSDT,115698.84
2025-08-01 02:26:25,BTCUSDT,115695.53
2025-08-01 02:26:36,BTCUSDT,115695.53
2025-08-01 02:26:46,BTCUSDT,115695.52
2025-08-01 02:26:56,BTCUSDT,115695.52
2025-08-01 02:27:06,BTCUSDT,115727.77
2025-08-01 02:27:16,BTCUSDT,115709.19
2025-08-01 02:27:27,BTCUSDT,115695.54
2025-08-01 02:27:37,BTCUSDT,115665.61
2025-08-01 02:27:47,BTCUSDT,115675.99
2025-08-01 02:27:57,BTCUSDT,115660.41
2025-08-01 02:28:08,BTCUSDT,115639.91
2025-08-01 02:28:18,BTCUSDT,115639.91
2025-08-01 02:28:28,BTCUSDT,115627.41
2025-08-01 02:28:38,BTCUSDT,115627.41
2025-08-01 02:28:48,BTCUSDT,115627.41
2025-08-01 02:28:59,BTCUSDT,115593.32
2025-08-01 02:29:09,BTCUSDT,115591.50
2025-08-01 02:29:19,BTCUSDT,115587.79
2025-08-01 02:29:29,BTCUSDT,115607.99
2025-08-01 02:29:40,BTCUSDT,115615.13
2025-08-01 02:29:50,BTCUSDT,115615.12
2025-08-01 02:30:00,BTCUSDT,115639.99
2025-08-01 02:30:10,BTCUSDT,115634.67
2025-08-01 02:30:20,BTCUSDT,115593.31
2025-08-01 02:30:31,BTCUSDT,115606.28
2025-08-01 02:30:41,BTCUSDT,115615.98
2025-08-01 02:30:51,BTCUSDT,115615.30
2025-08-01 02:31:01,BTCUSDT,115609.35
2025-08-01 02:31:12,BTCUSDT,115587.80
2025-08-01 02:31:22,BTCUSDT,115625.16
2025-08-01 02:31:32,BTCUSDT,115616.05
2025-08-01 02:31:42,BTCUSDT,115572.54
2025-08-01 02:31:52,BTCUSDT,115608.58
2025-08-01 02:44:02,BTCUSDT,115934.02
2025-08-01 02:44:13,BTCUSDT,115912.36
2025-08-01 02:44:23,BTCUSDT,115906.56
2025-08-01 02:44:33,BTCUSDT,115901.19
2025-08-01 02:44:43,BTCUSDT,115901.20
2025-08-01 02:44:54,BTCUSDT,115900.46
2025-08-01 02:45:04,BTCUSDT,115861.46
2025-08-01 02:45:14,BTCUSDT,115850.19
2025-08-01 02:45:24,BTCUSDT,115863.14
2025-08-01 02:45:35,BTCUSDT,115889.41
2025-08-01 02:45:45,BTCUSDT,115907.67
2025-08-01 02:45:55,BTCUSDT,115908.07
2025-08-01 02:46:05,BTCUSDT,115935.02
2025-08-01 02:46:15,BTCUSDT,115949.99
2025-08-01 02:46:26,BTCUSDT,115962.73
2025-08-01 02:46:36,BTCUSDT,115975.99
2025-08-01 02:46:46,BTCUSDT,115963.45
2025-08-01 02:46:56,BTCUSDT,115994.19
2025-08-01 02:47:07,BTCUSDT,115978.18
2025-08-01 02:47:17,BTCUSDT,115994.20
2025-08-01 02:47:27,BTCUSDT,115994.27
2025-08-01 02:47:37,BTCUSDT,116019.05
2025-08-01 02:47:47,BTCUSDT,116019.05
2025-08-01 02:47:58,BTCUSDT,115994.85
2025-08-01 02:48:08,BTCUSDT,115977.40
2025-08-01 02:48:18,BTCUSDT,115951.00
2025-08-01 02:48:28,BTCUSDT,115950.99
2025-08-01 02:48:39,BTCUSDT,115944.07
2025-08-01 02:48:49,BTCUSDT,115947.34
2025-08-01 02:48:59,BTCUSDT,115945.34
2025-08-01 02:49:09,BTCUSDT,115935.03
2025-08-01 02:49:20,BTCUSDT,115969.57
2025-08-01 02:49:30,BTCUSDT,115969.56
2025-08-01 02:49:40,BTCUSDT,115964.01
2025-08-01 02:49:51,BTCUSDT,115955.68
2025-08-01 02:50:01,BTCUSDT,115945.29
2025-08-01 02:50:11,BTCUSDT,115953.58
2025-08-01 02:50:21,BTCUSDT,115935.03
2025-08-01 02:50:31,BTCUSDT,115935.02
2025-08-01 02:50:42,BTCUSDT,115919.53
2025-08-01 02:50:52,BTCUSDT,115904.12
2025-08-01 02:51:02,BTCUSDT,115939.80
2025-08-01 02:51:12,BTCUSDT,115950.40
2025-08-01 02:51:23,BTCUSDT,115955.93
2025-08-01 02:51:33,BTCUSDT,115955.94
2025-08-01 02:51:43,BTCUSDT,115955.94
2025-08-01 02:51:53,BTCUSDT,115968.04
2025-08-01 02:52:04,BTCUSDT,115979.37
2025-08-01 02:52:14,BTCUSDT,115979.36
2025-08-01 02:52:24,BTCUSDT,115979.37
